Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
3.0,20,0,9,3,9,2.08,Stand,0,2,6.0
4.0,13,0,9,3,9,2.08,Hit,0,0,6.0
1.0,12,1,9,0,0,0.0,Hit,0,2,0.0
2.0,12,1,9,1,1,0.17391304347826086,Stand,0,0,0.0
3.0,20,0,9,1,1,0.174496644295302,Stand,0,2,0.0
4.0,17,0,9,2,2,0.3501683501683502,Stand,0,0,0.0
1.0,19,0,10,-3,-2,-0.36363636363636365,Stand,0,0,1.0
2.0,20,0,10,-3,-2,-0.36363636363636365,Stand,0,1,1.0
3.0,17,0,10,-3,-2,-0.36363636363636365,Stand,0,0,1.0
4.0,16,1,10,-4,-3,-0.5473684210526316,Stand,0,0,1.0
1.0,15,1,2,-2,-6,-1.1386861313868613,Stand,0,0,-4.0
2.0,14,0,2,-2,-6,-1.1386861313868613,Stand,0,0,-4.0
3.0,18,0,2,-2,-6,-1.1386861313868613,Stand,0,0,-4.0
4.0,8,1,2,-2,-6,-1.1386861313868613,Stand,0,0,-4.0
1.0,20,0,10,-1,-7,-1.3840304182509506,Stand,0,1,-6.0
2.0,17,0,10,0,-6,-1.1908396946564885,Stand,0,0,-6.0
3.0,19,0,10,0,-6,-1.1954022988505748,Stand,0,0,-6.0
4.0,18,1,10,2,-4,-0.8062015503875969,Stand,0,0,-6.0
1.0,12,0,7,2,0,0.0,Hit,0,0,-2.0
1.1,10,0,7,1,-1,-0.2139917695473251,Double,0,2,-2.0
2.0,13,0,7,0,-2,-0.42975206611570244,Stand,0,2,-2.0
3.0,19,0,7,0,-2,-0.42975206611570244,Stand,0,2,-2.0
4.0,19,0,7,0,-2,-0.42975206611570244,Stand,0,2,-2.0
1.0,11,0,11,0,-1,-0.22608695652173913,Hit,0,2,-1.0
2.0,20,0,11,-1,-2,-0.4541484716157205,Stand,0,2,-1.0
3.0,16,0,11,-1,-2,-0.4541484716157205,Hit,0,2,-1.0
4.0,20,1,11,2,1,0.23214285714285715,Stand,0,2,-1.0
1.0,18,0,7,-4,-3,-0.7289719626168225,Stand,0,0,1.0
2.0,20,0,7,-4,-3,-0.7289719626168225,Stand,0,2,1.0
3.0,9,1,7,-3,-2,-0.4882629107981221,Stand,0,1,1.0
4.0,20,0,7,-3,-2,-0.4882629107981221,Stand,0,2,1.0
1.0,21,1,9,-2,-3,-0.7722772277227723,Stand,1,2,-1.0
2.0,17,0,9,-3,-4,-1.0348258706467661,Stand,0,0,-1.0
3.0,17,0,9,-2,-3,-0.78,Stand,0,0,-1.0
4.0,21,1,9,-2,-3,-0.78,Stand,1,2,-1.0
1.0,10,0,7,1,-3,-0.8210526315789474,Double,0,0,-4.0
2.0,14,1,7,1,-3,-0.8297872340425532,Hit,0,0,-4.0
3.0,17,0,7,0,-4,-1.1122994652406417,Stand,0,1,-4.0
4.0,18,0,7,0,-4,-1.1122994652406417,Stand,0,2,-4.0
1.0,19,0,3,5,5,0.8666666666666667,Stand,0,0,0.0
2.0,13,0,3,6,6,1.0434782608695652,Stand,0,0,0.0
3.0,15,0,3,6,6,1.0434782608695652,Stand,0,0,0.0
4.0,9,1,3,6,6,1.0434782608695652,Stand,0,0,0.0
1.0,17,0,4,4,10,1.8055555555555556,Stand,0,2,6.0
2.0,8,1,4,4,10,1.8055555555555556,Stand,0,2,6.0
3.0,17,0,4,3,9,1.6306620209059233,Stand,0,2,6.0
4.0,12,0,4,2,8,1.4545454545454546,Stand,0,2,6.0
4.1,12,0,4,1,7,1.2771929824561403,Stand,0,2,6.0
1.0,15,0,2,1,7,1.3333333333333333,Stand,0,2,6.0
2.0,15,1,2,4,10,1.9259259259259258,Stand,0,2,6.0
3.0,10,0,2,4,10,1.9259259259259258,Double,0,2,6.0
4.0,10,1,2,3,9,1.7397769516728623,Stand,0,2,6.0
1.0,16,0,10,-2,5,1.0077519379844961,Hit,0,0,7.0
2.0,17,0,10,-1,6,1.2140077821011672,Stand,0,2,7.0
3.0,9,1,10,0,7,1.421875,Stand,0,2,7.0
4.0,20,0,10,1,8,1.6313725490196078,Stand,0,2,7.0
1.0,8,1,10,0,8,1.7049180327868851,Hit,0,2,8.0
2.0,10,1,10,1,9,1.9259259259259258,Stand,0,1,8.0
3.0,13,0,10,2,10,2.1487603305785123,Hit,0,0,8.0
4.0,20,0,10,0,8,1.7333333333333334,Stand,0,1,8.0
1.0,18,0,10,2,9,2.034782608695652,Stand,0,0,7.0
2.0,14,0,10,2,9,2.0436681222707422,Hit,0,0,7.0
3.0,13,0,10,1,8,1.8245614035087718,Hit,0,0,7.0
4.0,20,0,10,2,9,2.08,Stand,0,1,7.0
1.0,16,0,7,3,11,2.6728971962616823,Hit,0,0,8.0
2.0,10,1,7,2,10,2.4528301886792456,Stand,0,2,8.0
3.0,18,0,7,1,9,2.218009478672986,Stand,0,1,8.0
4.0,21,1,7,1,9,2.218009478672986,Stand,1,2,8.0
1.0,10,0,2,3,13,3.4141414141414144,Double,0,0,10.0
1.1,19,0,2,2,12,3.2,Stand,0,0,10.0
2.0,20,0,2,2,12,3.2,Stand,0,0,10.0
3.0,11,0,2,2,12,3.2,Double,0,0,10.0
4.0,19,0,2,3,13,3.484536082474227,Stand,0,0,10.0
1.0,12,0,5,0,0,0.0,Stand,0,0,0.0
2.0,19,0,5,0,0,0.0,Stand,0,1,0.0
3.0,15,0,5,0,0,0.0,Stand,0,0,0.0
4.0,14,0,5,0,0,0.0,Stand,0,0,0.0
1.0,20,0,2,-2,-2,-0.35738831615120276,Stand,0,2,0.0
2.0,11,0,2,0,0,0.0,Double,0,2,0.0
3.0,20,0,2,-1,-1,-0.18055555555555555,Stand,0,2,0.0
4.0,17,0,2,-1,-1,-0.18055555555555555,Stand,0,1,0.0
1.0,11,0,4,2,1,0.18772563176895307,Double,0,2,-1.0
2.0,15,0,4,3,2,0.37681159420289856,Stand,0,2,-1.0
3.0,9,0,4,3,2,0.37681159420289856,Double,0,2,-1.0
4.0,18,0,4,4,3,0.5672727272727273,Stand,0,2,-1.0
1.0,13,0,6,3,5,0.9848484848484849,Stand,0,0,2.0
2.0,14,0,6,5,7,1.3893129770992367,Stand,0,0,2.0
2.1,9,0,6,6,8,1.5938697318007664,Double,0,0,2.0
3.0,16,0,6,6,8,1.6,Stand,0,0,2.0
4.0,11,0,6,7,9,1.806949806949807,Double,0,0,2.0
4.1,18,0,6,7,9,1.821011673151751,Stand,0,0,2.0
1.0,17,0,10,0,10,2.122448979591837,Stand,0,2,10.0
2.0,19,0,10,-1,9,1.9180327868852458,Stand,0,2,10.0
3.0,20,0,10,-1,9,1.9180327868852458,Stand,0,2,10.0
4.0,18,0,10,0,10,2.139917695473251,Stand,0,2,10.0
1.0,17,0,10,-2,9,2.0172413793103448,Stand,0,0,11.0
2.0,19,0,10,-1,10,2.251082251082251,Stand,0,1,11.0
3.0,20,0,10,-1,10,2.251082251082251,Stand,0,2,11.0
4.0,11,0,10,-1,10,2.251082251082251,Double,0,0,11.0
1.0,17,0,5,-2,9,2.1272727272727274,Stand,0,1,11.0
2.0,20,0,5,-2,9,2.1272727272727274,Stand,0,2,11.0
3.0,15,0,5,-2,9,2.1272727272727274,Stand,0,0,11.0
4.0,18,0,5,-2,9,2.1272727272727274,Stand,0,2,11.0
1.0,6,1,6,1,11,2.736842105263158,Double,0,2,10.0
2.0,15,0,6,2,12,3.0,Stand,0,2,10.0
3.0,14,0,6,2,12,3.0,Stand,0,2,10.0
4.0,14,0,6,2,12,3.0,Stand,0,2,10.0
1.0,11,0,5,3,3,0.5165562913907285,Double,0,0,0.0
2.0,19,0,5,4,4,0.6910299003322259,Stand,0,1,0.0
3.0,11,0,5,4,4,0.6910299003322259,Double,0,0,0.0
4.0,14,0,5,5,5,0.8666666666666667,Stand,0,0,0.0
1.0,12,0,4,1,6,1.0795847750865053,Stand,0,0,5.0
2.0,16,0,4,1,6,1.0795847750865053,Stand,0,0,5.0
3.0,20,0,4,1,6,1.0795847750865053,Stand,0,2,5.0
4.0,13,0,4,1,6,1.0795847750865053,Stand,0,0,5.0
1.0,21,1,10,-4,2,0.37410071942446044,Stand,1,2,6.0
2.0,10,1,10,-4,2,0.37410071942446044,Stand,0,1,6.0
3.0,19,0,10,-4,2,0.37545126353790614,Stand,0,0,6.0
4.0,21,1,10,-4,2,0.37545126353790614,Stand,1,2,6.0
1.0,20,0,8,-4,-3,-0.5842696629213483,Stand,0,2,1.0
2.0,13,0,8,-4,-3,-0.5842696629213483,Stand,0,2,1.0
3.0,19,0,8,-4,-3,-0.5864661654135339,Stand,0,2,1.0
4.0,20,0,8,-4,-3,-0.5864661654135339,Stand,0,2,1.0
1.0,21,1,9,0,-3,-0.6117647058823529,Stand,1,2,-3.0
2.0,17,0,9,1,-2,-0.40944881889763773,Stand,0,0,-3.0
3.0,19,0,9,0,-3,-0.6166007905138341,Stand,0,0,-3.0
4.0,19,0,9,1,-2,-0.41269841269841273,Stand,0,0,-3.0
1.0,20,0,4,-2,-3,-0.6473029045643153,Stand,0,2,-1.0
2.0,7,1,4,-2,-3,-0.6473029045643153,Double,0,2,-1.0
3.0,17,0,4,-3,-4,-0.8666666666666667,Stand,0,2,-1.0
4.0,16,0,4,-3,-4,-0.8666666666666667,Stand,0,2,-1.0
1.0,14,0,5,4,-2,-0.4541484716157205,Stand,0,0,-6.0
2.0,15,0,5,4,-2,-0.4541484716157205,Stand,0,0,-6.0
3.0,10,0,5,4,-2,-0.4541484716157205,Double,0,2,-6.0
4.0,13,0,5,4,-2,-0.45614035087719296,Stand,0,0,-6.0
1.0,4,1,5,3,4,0.9629629629629629,Double,0,2,1.0
2.0,8,1,5,2,3,0.7289719626168225,Stand,0,2,1.0
3.0,15,0,5,2,3,0.7289719626168225,Stand,0,2,1.0
4.0,10,0,5,3,4,0.9765258215962442,Double,0,2,1.0
4.1,9,0,5,4,5,1.2322274881516588,Double,0,2,1.0
1.0,17,0,10,-6,-6,-1.033112582781457,Stand,0,1,0.0
2.0,21,1,10,-6,-6,-1.033112582781457,Stand,1,2,0.0
3.0,20,0,10,-6,-6,-1.033112582781457,Stand,0,2,0.0
4.0,15,0,10,-6,-6,-1.033112582781457,Hit,0,0,0.0
1.0,20,0,6,-2,-8,-1.429553264604811,Stand,0,2,-6.0
2.0,13,0,6,-2,-8,-1.429553264604811,Stand,0,0,-6.0
3.0,10,1,6,-2,-8,-1.429553264604811,Stand,0,2,-6.0
4.0,12,0,6,-2,-8,-1.429553264604811,Stand,0,0,-6.0
1.0,12,0,10,2,-7,-1.2953736654804269,Hit,0,0,-9.0
2.0,13,0,10,2,-7,-1.3046594982078854,Hit,0,0,-9.0
3.0,15,1,10,0,-9,-1.6895306859205776,Hit,0,0,-9.0
4.0,19,1,10,0,-9,-1.7080291970802919,Stand,0,0,-9.0
1.0,12,1,8,0,-8,-1.5877862595419847,Hit,0,0,-8.0
2.0,18,0,8,-1,-9,-1.793103448275862,Stand,0,1,-8.0
3.0,8,1,8,-1,-9,-1.793103448275862,Stand,0,1,-8.0
4.0,20,0,8,-1,-9,-1.8,Stand,0,2,-8.0
1.0,14,0,8,-1,-11,-2.2880000000000003,Stand,0,0,-10.0
2.0,12,0,8,-1,-11,-2.2880000000000003,Hit,0,2,-10.0
3.0,21,1,8,-1,-11,-2.2971887550200805,Stand,1,2,-10.0
4.0,15,0,8,-1,-11,-2.2971887550200805,Stand,0,0,-10.0
1.0,10,1,10,2,-10,-2.184873949579832,Stand,0,1,-12.0
2.0,17,0,10,1,-11,-2.4135021097046416,Stand,0,0,-12.0
3.0,13,1,10,0,-12,-2.6440677966101696,Hit,0,0,-12.0
4.0,16,1,10,0,-12,-2.6781115879828326,Hit,0,0,-12.0
1.0,19,0,8,1,-12,-2.810810810810811,Stand,0,0,-13.0
2.0,17,0,8,2,-11,-2.588235294117647,Stand,0,0,-13.0
3.0,20,1,8,2,-11,-2.6118721461187215,Stand,0,1,-13.0
4.0,14,1,8,2,-11,-2.635944700460829,Hit,0,0,-13.0
1.0,9,0,5,4,-8,-2.029268292682927,Double,0,2,-12.0
2.0,14,0,5,3,-9,-2.294117647058824,Stand,0,2,-12.0
3.0,10,0,5,3,-9,-2.294117647058824,Double,0,2,-12.0
4.0,15,0,5,4,-8,-2.0492610837438425,Stand,0,2,-12.0
1.0,15,0,10,2,2,0.34437086092715236,Hit,0,0,0.0
2.0,12,0,10,1,1,0.17275747508305647,Hit,0,0,0.0
3.0,20,0,10,-1,-1,-0.17391304347826086,Stand,0,2,0.0
4.0,17,0,10,0,0,0.0,Stand,0,0,0.0
1.0,10,0,2,0,0,0.0,Double,0,2,0.0
2.0,21,1,2,-1,-1,-0.18181818181818182,Stand,1,2,0.0
3.0,18,0,2,-1,-1,-0.18181818181818182,Stand,0,2,0.0
4.0,17,0,2,-1,-1,-0.18181818181818182,Stand,0,2,0.0
1.0,17,0,10,3,1,0.19047619047619047,Stand,0,0,-2.0
2.0,11,0,10,3,1,0.19047619047619047,Double,0,0,-2.0
3.0,19,0,10,4,2,0.38235294117647056,Stand,0,2,-2.0
4.0,18,0,10,4,2,0.3851851851851852,Stand,0,1,-2.0
1.0,11,0,10,-2,3,0.6046511627906976,Double,0,1,5.0
2.0,16,0,10,-1,4,0.8125,Hit,0,0,5.0
3.0,19,0,10,-1,4,0.8156862745098039,Stand,0,0,5.0
4.0,21,1,10,-1,4,0.8156862745098039,Stand,1,2,5.0
1.0,13,0,10,-1,2,0.42448979591836733,Hit,0,0,3.0
2.0,11,0,10,-2,1,0.21311475409836064,Double,0,2,3.0
3.0,9,1,10,-1,2,0.4279835390946502,Stand,0,2,3.0
4.0,10,1,10,-1,2,0.4279835390946502,Stand,0,2,3.0
1.0,11,0,10,0,2,0.4482758620689655,Double,0,1,2.0
2.0,14,0,10,-1,1,0.2251082251082251,Hit,0,1,2.0
3.0,14,0,10,-1,1,0.22608695652173913,Hit,0,0,2.0
4.0,20,0,10,-1,1,0.22707423580786024,Stand,0,0,2.0
1.0,19,0,7,2,5,1.1981566820276497,Stand,0,0,3.0
2.0,17,0,7,3,6,1.4444444444444444,Stand,0,0,3.0
3.0,11,0,7,3,6,1.4444444444444444,Double,0,0,3.0
4.0,18,0,7,4,7,1.6930232558139533,Stand,0,0,3.0
1.0,16,1,10,-7,-7,-1.2173913043478262,Hit,0,0,0.0
2.0,20,0,10,-8,-8,-1.395973154362416,Stand,0,2,0.0
3.0,20,0,10,-8,-8,-1.395973154362416,Stand,0,2,0.0
4.0,18,0,10,-8,-8,-1.395973154362416,Stand,0,2,0.0
1.0,13,0,6,3,-4,-0.7247386759581882,Stand,0,2,-7.0
2.0,9,0,6,3,-4,-0.7247386759581882,Double,0,2,-7.0
3.0,17,0,6,2,-5,-0.9090909090909091,Stand,0,2,-7.0
4.0,16,0,6,2,-5,-0.9090909090909091,Stand,0,2,-7.0
1.0,14,0,5,-1,-8,-1.5127272727272727,Stand,0,0,-7.0
2.0,20,0,5,-1,-8,-1.5127272727272727,Stand,0,2,-7.0
3.0,16,0,5,-1,-8,-1.5127272727272727,Stand,0,0,-7.0
4.0,11,0,5,0,-7,-1.3284671532846715,Double,0,0,-7.0
4.1,18,0,5,-2,-9,-1.7205882352941175,Stand,0,2,-7.0
1.0,16,0,4,3,-6,-1.2,Stand,0,0,-9.0
2.0,17,0,4,3,-6,-1.2,Stand,0,1,-9.0
3.0,16,0,4,3,-6,-1.2,Stand,0,0,-9.0
4.0,15,0,4,3,-6,-1.2,Stand,0,0,-9.0
1.0,15,0,4,5,0,0.0,Stand,0,2,-5.0
2.0,16,0,4,4,-1,-0.20967741935483872,Stand,0,2,-5.0
3.0,11,0,4,4,-1,-0.20967741935483872,Double,0,2,-5.0
4.0,12,0,4,5,0,0.0,Stand,0,2,-5.0
1.0,10,1,10,1,1,0.22127659574468087,Stand,0,1,0.0
2.0,17,1,10,0,0,0.0,Stand,0,0,0.0
3.0,20,0,10,1,1,0.2251082251082251,Stand,0,1,0.0
4.0,20,0,10,2,2,0.45217391304347826,Stand,0,1,0.0
1.0,17,0,9,-3,-2,-0.4727272727272727,Stand,0,0,1.0
2.0,16,1,9,-4,-3,-0.7123287671232876,Hit,0,0,1.0
3.0,21,1,9,-5,-4,-0.9541284403669724,Stand,1,2,1.0
4.0,13,0,9,-5,-4,-0.9541284403669724,Hit,0,0,1.0
1.0,10,1,11,-2,-7,-1.7584541062801933,Stand,0,1,-5.0
2.0,19,0,11,0,-5,-1.2682926829268293,Stand,0,0,-5.0
2.1,18,0,11,-1,-6,-1.5294117647058825,Stand,0,0,-5.0
3.0,19,0,11,1,-4,-1.0297029702970297,Stand,0,0,-5.0
4.0,21,1,11,1,-4,-1.0297029702970297,Stand,1,2,-5.0
1.0,13,0,9,0,-3,-0.8167539267015708,Hit,0,0,-3.0
2.0,9,1,9,-1,-4,-1.0947368421052632,Stand,0,1,-3.0
3.0,21,1,9,-1,-4,-1.0947368421052632,Stand,1,2,-3.0
4.0,15,1,9,-1,-4,-1.1063829787234043,Stand,0,0,-3.0
1.0,20,0,5,0,0,0.0,Stand,0,2,0.0
2.0,13,0,5,0,0,0.0,Stand,0,2,0.0
3.0,12,0,5,2,2,0.3466666666666667,Stand,0,2,0.0
3.1,9,0,5,2,2,0.34782608695652173,Double,0,2,0.0
4.0,19,0,5,1,1,0.174496644295302,Stand,0,2,0.0
1.0,18,0,10,-3,-1,-0.18181818181818182,Stand,0,0,2.0
2.0,16,0,10,-3,-1,-0.18181818181818182,Hit,0,0,2.0
3.0,18,0,10,-4,-2,-0.36491228070175435,Stand,0,0,2.0
4.0,17,1,10,-4,-2,-0.3674911660777385,Stand,0,0,2.0
1.0,19,0,8,1,-1,-0.19117647058823528,Stand,0,2,-2.0
2.0,16,0,8,1,-1,-0.19117647058823528,Stand,0,0,-2.0
3.0,19,0,8,1,-1,-0.19117647058823528,Stand,0,2,-2.0
4.0,19,0,8,1,-1,-0.19188191881918817,Stand,0,2,-2.0
1.0,8,1,6,1,0,0.0,Stand,0,1,-1.0
2.0,13,0,6,1,0,0.0,Stand,0,0,-1.0
3.0,16,0,6,1,0,0.0,Stand,0,0,-1.0
4.0,15,0,6,1,0,0.0,Stand,0,0,-1.0
1.0,21,1,7,-2,-1,-0.20800000000000002,Stand,1,2,1.0
2.0,19,0,7,-2,-1,-0.20800000000000002,Stand,0,2,1.0
3.0,13,0,7,-2,-1,-0.20800000000000002,Stand,0,0,1.0
4.0,14,0,7,-2,-1,-0.20800000000000002,Stand,0,0,1.0
1.0,11,0,10,2,0,0.0,Double,0,0,-2.0
2.0,18,0,10,4,2,0.4388185654008439,Stand,0,0,-2.0
3.0,16,1,10,3,1,0.22033898305084745,Hit,0,0,-2.0
4.0,16,0,10,2,0,0.0,Hit,0,0,-2.0
1.0,20,0,3,-1,-3,-0.6964285714285715,Stand,0,2,-2.0
2.0,19,1,3,-1,-3,-0.7027027027027027,Stand,0,2,-2.0
3.0,13,0,3,-1,-3,-0.7027027027027027,Stand,0,2,-2.0
4.0,14,0,3,-1,-3,-0.7027027027027027,Stand,0,2,-2.0
1.0,12,0,2,2,-3,-0.7428571428571429,Stand,0,0,-5.0
2.0,14,0,2,2,-3,-0.7428571428571429,Stand,0,0,-5.0
3.0,14,0,2,2,-3,-0.7428571428571429,Stand,0,0,-5.0
4.0,14,0,2,2,-3,-0.7428571428571429,Stand,0,0,-5.0
1.0,14,0,6,-2,-2,-0.5279187817258884,Stand,0,0,0.0
2.0,20,0,6,-2,-2,-0.5279187817258884,Stand,0,2,0.0
3.0,17,0,6,-2,-2,-0.5279187817258884,Stand,0,0,0.0
4.0,14,0,6,-2,-2,-0.5279187817258884,Stand,0,0,0.0
1.0,17,0,10,-4,-4,-0.6887417218543047,Stand,0,1,0.0
2.0,18,0,10,-4,-4,-0.6887417218543047,Stand,0,2,0.0
3.0,9,1,10,-4,-4,-0.6887417218543047,Stand,0,2,0.0
4.0,19,0,10,-3,-3,-0.5182724252491695,Stand,0,2,0.0
1.0,13,0,2,7,4,0.7172413793103448,Stand,0,2,-3.0
2.0,11,0,2,8,5,0.8996539792387543,Double,0,2,-3.0
3.0,18,0,2,8,5,0.9059233449477352,Stand,0,2,-3.0
4.0,9,1,2,8,5,0.9059233449477352,Stand,0,2,-3.0
1.0,20,0,10,-6,-2,-0.3781818181818182,Stand,0,2,4.0
2.0,19,0,10,-5,-1,-0.1897810218978102,Stand,0,2,4.0
3.0,20,0,10,-5,-1,-0.1897810218978102,Stand,0,2,4.0
4.0,18,0,10,-5,-1,-0.1897810218978102,Stand,0,2,4.0
1.0,21,1,10,-5,-4,-0.7908745247148289,Stand,1,1,1.0
2.0,20,0,10,-5,-4,-0.7908745247148289,Stand,0,0,1.0
3.0,18,1,10,-6,-5,-0.9923664122137404,Stand,0,0,1.0
4.0,14,0,10,-6,-5,-0.9923664122137404,Hit,0,1,1.0
1.0,19,0,10,-1,-7,-1.461847389558233,Stand,0,2,-6.0
2.0,20,0,10,-2,-8,-1.6774193548387097,Stand,0,2,-6.0
3.0,20,0,10,-2,-8,-1.6774193548387097,Stand,0,2,-6.0
4.0,20,0,10,-2,-8,-1.6774193548387097,Stand,0,2,-6.0
1.0,18,0,2,-3,-9,-1.9746835443037976,Stand,0,1,-6.0
2.0,20,0,2,-3,-9,-1.9746835443037976,Stand,0,2,-6.0
3.0,16,0,2,-3,-9,-1.9746835443037976,Stand,0,0,-6.0
4.0,19,0,2,-3,-9,-1.9746835443037976,Stand,0,2,-6.0
1.0,19,0,11,-3,-11,-2.553571428571429,Stand,0,1,-8.0
2.0,18,0,11,-1,-9,-2.1081081081081083,Stand,0,0,-8.0
3.0,21,1,11,-1,-9,-2.1081081081081083,Stand,1,2,-8.0
4.0,18,0,11,-1,-9,-2.1081081081081083,Stand,0,0,-8.0
1.0,15,0,5,4,-5,-1.2264150943396228,Stand,0,2,-9.0
2.0,6,1,5,4,-5,-1.2264150943396228,Double,0,2,-9.0
3.0,4,1,5,3,-6,-1.4786729857819907,Double,0,2,-9.0
4.0,9,0,5,4,-5,-1.2380952380952381,Double,0,2,-9.0
1.0,13,0,7,-1,-6,-1.575757575757576,Stand,0,2,-5.0
2.0,8,1,7,-1,-6,-1.575757575757576,Stand,0,2,-5.0
3.0,16,0,7,-1,-6,-1.575757575757576,Stand,0,2,-5.0
4.0,12,0,7,-1,-6,-1.575757575757576,Stand,0,2,-5.0
1.0,15,0,2,4,4,0.6887417218543047,Stand,0,0,0.0
2.0,14,0,2,4,4,0.6887417218543047,Stand,0,0,0.0
3.0,10,0,2,4,4,0.6887417218543047,Double,0,2,0.0
4.0,12,0,2,3,3,0.5182724252491695,Stand,0,0,0.0
1.0,3,1,6,3,5,0.896551724137931,Double,0,2,2.0
2.0,8,1,6,2,4,0.7197231833910035,Stand,0,2,2.0
3.0,10,0,6,2,4,0.7197231833910035,Double,0,2,2.0
4.0,14,0,6,1,3,0.5416666666666666,Stand,0,2,2.0
1.0,18,0,10,2,3,0.5672727272727273,Stand,0,2,1.0
2.0,20,0,10,2,3,0.5714285714285714,Stand,0,2,1.0
3.0,21,1,10,2,3,0.5714285714285714,Stand,1,2,1.0
4.0,19,0,10,3,4,0.7647058823529411,Stand,0,2,1.0
1.0,15,0,2,1,4,0.8,Stand,0,2,3.0
2.0,17,0,2,1,4,0.8,Stand,0,2,3.0
3.0,14,0,2,2,5,1.0038610038610039,Stand,0,2,3.0
4.0,12,0,2,2,5,1.0038610038610039,Stand,0,2,3.0
1.0,16,0,10,4,8,1.6842105263157894,Hit,0,0,4.0
2.0,20,0,10,3,7,1.4857142857142858,Stand,0,2,4.0
3.0,17,0,10,3,7,1.4918032786885245,Stand,0,2,4.0
4.0,18,0,10,2,6,1.2839506172839505,Stand,0,2,4.0
1.0,8,1,10,-5,1,0.22608695652173913,Hit,0,2,6.0
1.1,1,1,10,-4,2,0.4541484716157205,Hit,0,2,6.0
2.0,20,0,10,-5,1,0.22807017543859648,Stand,0,1,6.0
3.0,14,0,10,-5,1,0.22807017543859648,Hit,0,0,6.0
4.0,16,0,10,-6,0,0.0,Hit,0,0,6.0
1.0,14,1,10,-3,-3,-0.5182724252491695,Stand,0,0,0.0
2.0,11,0,10,-3,-3,-0.5182724252491695,Double,0,0,0.0
3.0,21,1,10,-3,-3,-0.52,Stand,1,2,0.0
4.0,13,1,10,-3,-3,-0.5217391304347826,Stand,0,0,0.0
1.0,17,0,10,-3,-7,-1.259515570934256,Stand,0,2,-4.0
2.0,14,0,10,-3,-7,-1.259515570934256,Hit,0,0,-4.0
3.0,17,0,10,-3,-7,-1.2638888888888888,Stand,0,2,-4.0
4.0,20,0,10,-2,-6,-1.0871080139372822,Stand,0,2,-4.0
1.0,19,0,9,5,1,0.1897810218978102,Stand,0,2,-4.0
2.0,12,0,9,5,1,0.1897810218978102,Hit,0,2,-4.0
3.0,20,0,9,5,1,0.19117647058823528,Stand,0,2,-4.0
4.0,19,0,9,4,0,0.0,Stand,0,2,-4.0
1.0,20,0,8,-3,-3,-0.6,Stand,0,2,0.0
2.0,14,0,8,-3,-3,-0.6,Stand,0,2,0.0
3.0,19,1,8,-3,-3,-0.6046511627906976,Stand,0,2,0.0
4.0,8,1,8,-3,-3,-0.6046511627906976,Stand,0,2,0.0
1.0,11,0,6,6,5,1.056910569105691,Double,0,0,-1.0
2.0,14,0,6,7,6,1.2786885245901638,Stand,0,0,-1.0
3.0,3,1,6,7,6,1.2786885245901638,Double,0,0,-1.0
4.0,16,0,6,6,5,1.0743801652892562,Stand,0,0,-1.0
1.0,18,0,10,-2,3,0.6753246753246753,Stand,0,0,5.0
2.0,14,0,10,-2,3,0.6753246753246753,Hit,0,0,5.0
3.0,20,0,10,-2,3,0.6782608695652174,Stand,0,1,5.0
4.0,20,0,10,-1,4,0.908296943231441,Stand,0,1,5.0
1.0,20,0,11,-1,2,0.4748858447488584,Stand,0,2,3.0
2.0,19,0,11,-1,2,0.4770642201834862,Stand,0,2,3.0
3.0,17,1,11,-1,2,0.48148148148148145,Stand,0,2,3.0
4.0,20,0,11,-2,1,0.24186046511627904,Stand,0,2,3.0
1.0,15,0,10,-3,-3,-0.5165562913907285,Hit,0,2,0.0
2.0,20,0,10,-2,-2,-0.34551495016611294,Stand,0,1,0.0
3.0,15,0,10,-2,-2,-0.34551495016611294,Hit,0,0,0.0
4.0,20,0,10,-2,-2,-0.34782608695652173,Stand,0,1,0.0
1.0,18,0,10,-1,-4,-0.7197231833910035,Stand,0,0,-3.0
2.0,17,0,10,-1,-4,-0.7222222222222222,Stand,0,0,-3.0
3.0,18,0,10,-1,-4,-0.7222222222222222,Stand,0,0,-3.0
4.0,14,0,10,-1,-4,-0.7222222222222222,Hit,0,2,-3.0
1.0,14,0,6,4,-1,-0.18772563176895307,Stand,0,2,-5.0
2.0,11,0,6,4,-1,-0.18772563176895307,Double,0,2,-5.0
3.0,12,0,6,4,-1,-0.1890909090909091,Stand,0,2,-5.0
4.0,15,0,6,4,-1,-0.1890909090909091,Stand,0,2,-5.0
1.0,17,0,8,-2,-4,-0.787878787878788,Stand,0,0,-2.0
2.0,17,0,8,-2,-4,-0.787878787878788,Stand,0,0,-2.0
3.0,17,0,8,-2,-4,-0.787878787878788,Stand,0,0,-2.0
4.0,14,0,8,-2,-4,-0.787878787878788,Stand,0,0,-2.0
1.0,16,0,7,4,1,0.20634920634920637,Hit,0,0,-3.0
2.0,11,0,7,4,1,0.20800000000000002,Double,0,0,-3.0
3.0,11,0,7,5,2,0.41935483870967744,Double,0,2,-3.0
4.0,16,0,7,5,2,0.4227642276422764,Hit,0,2,-3.0
1.0,16,0,2,6,11,2.4761904761904763,Stand,0,2,5.0
2.0,11,0,2,6,11,2.4761904761904763,Double,0,2,5.0
